STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-20,4.7,2134,723,0.08,0,0,,71,55,,270,320,,,13,28,1,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-21,5.82,1430,1430,0.13,0,0,,76,54,,30,30,,,13,17,1,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-22,5.14,2158,2211,0,0,0,,73,57,,190,190,,,14.1,17.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-23,12.3,2138,1237,0.14,0,0,,80,63,,230,260,,,30,38.9,1,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-24,11.63,1311,1300,0,0,0,,73,53,,270,260,,,19.9,29.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-25,7.83,2304,2257,0.16,0,0,,68,51,,240,270,,,23.9,31.1,1,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-26,8.05,3,1837,0.08,0,0,,79,61,,180,270,,,17.9,25.1,1,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-27,7.61,21,17,0.96,0,0,,64,51,,360,360,,,19.9,30,1,1,1,,,,,,,,1,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-28,5.59,1210,1210,0,0,0,,79,51,,280,280,,,17.9,23,1,1,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-29,4.92,2203,2202,0.28,0,0,,86,60,,270,270,,,33.1,42.9,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-30,3.8,110,109,0,0,0,,81,64,,340,350,,,19.9,23.9,1,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-05-31,5.14,1705,1510,0,0,0,,91,63,,260,280,,,17.9,23,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-01,15.88,1610,1609,0,0,0,,82,56,,260,260,,,36.9,51.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-02,13.87,1018,952,0,0,0,,66,52,,320,310,,,25.1,36.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-03,8.05,1138,1239,0,0,0,,71,45,,320,330,,,17.9,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-04,5.37,1312,1312,0.18,0,0,,66,55,,180,190,,,15,21,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-05,4.7,1611,1230,0,0,0,,76,57,,330,350,,,15,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-06,3.36,1353,539,0,0,0,,80,56,,20,240,,,13,19.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-07,6.26,1629,1013,0,0,0,,83,59,,260,170,,,17.9,23.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-08,11.63,1453,1634,0,0,0,,91,68,,250,250,,,25.9,36,1,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-09,9.62,1014,1001,0,0,0,,85,62,,280,300,,,17.9,25.1,,,,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-10,6.71,1635,1508,0,0,0,,69,59,,40,30,,,15,19.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-11,3.8,2050,2048,0,0,0,,78,60,,260,260,,,15,21,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-12,8.72,1523,458,0.02,0,0,,69,54,,310,330,,,16.1,28,1,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-13,10.51,2320,2335,0.01,0,0,,71,55,,30,30,,,21,25.1,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-14,11.41,1002,1033,0.02,0,0,,65,51,,40,40,,,23,30,1,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-15,5.82,1723,1722,0,0,0,,83,48,,290,330,,,11,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-16,6.49,1412,1412,0.02,0,0,,82,55,,200,200,,,21.9,30,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-17,4.92,1810,,0,0,0,,76,61,,10,,,,10.1,,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-18,7.16,1300,1319,0,0,0,,81,59,,340,340,,,15,19.9,1,,,,,,1,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-19,7.38,835,834,0,0,0,,73,56,,50,60,,,15,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-20,4.25,1353,1352,0,0,0,,79,52,,20,20,,,15,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-21,6.04,1821,1430,0,0,0,,82,59,,50,10,,,17,21,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-22,4.25,1021,558,0.94,0,0,,80,63,,60,220,,,8.9,31.1,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-23,6.71,1637,1641,0.16,0,0,,83,67,,300,300,,,25.9,36.9,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-24,10.29,1430,1747,0.07,0,0,,75,64,,270,240,,,19.9,25.1,1,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-25,10.51,1619,1619,0.03,0,0,,70,62,,260,260,,,21.9,25.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-26,4.7,1518,1515,0,0,0,,72,59,,240,250,,,12.1,15,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-27,4.03,1816,1816,0,0,0,,81,58,,130,120,,,12.1,14.1,1,1,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-28,9.4,1537,1536,0,0,0,,82,68,,260,260,,,28,38.9,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-29,11.63,1442,1113,0,0,0,,71,59,,270,270,,,21.9,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-06-30,8.5,1312,1321,0,0,0,,77,54,,280,290,,,17.9,23,1,,,,,,,,,,,,,,,1,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-01,3.58,1412,1412,0,0,0,,81,51,,20,30,,,13,15,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-02,6.04,1615,1614,0,0,0,,87,56,,270,270,,,16.1,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-03,10.29,1525,1524,0,0,0,,86,67,,310,320,,,21,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-04,8.28,1642,1422,0,0,0,,84,59,,290,290,,,17.9,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-05,7.61,1434,1313,0,0,0,,86,56,,260,290,,,15,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-06,8.05,1034,1032,0.05,0,0,,87,66,,250,250,,,19.9,23.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-07,3.8,1453,1452,0,0,0,,80,62,,40,50,,,13,17,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-08,3.36,1321,1416,0,0,0,,82,60,,10,10,,,13,15,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-09,4.7,1409,1409,0,0,0,,80,59,,360,350,,,13,16.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-10,6.71,1145,1144,0,0,0,,89,60,,250,250,,,16.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-11,9.17,2124,2050,0,0,0,,94,68,,240,250,,,21.9,28,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-12,11.86,1507,1520,0,0,0,,89,71,,280,290,,,23.9,33.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-13,8.5,1417,1947,0,0,0,,80,62,,350,90,,,28,40,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-14,5.37,431,427,0,0,0,,81,55,,210,30,,,28,31.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-15,4.92,1330,1432,0,0,0,,84,53,,40,30,,,17,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-16,5.59,1656,1223,0,0,0,,90,58,,10,260,,,13,16.1,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-17,8.95,456,456,0,0,0,,92,64,,260,260,,,16.1,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-18,8.95,626,626,0.32,0,0,,89,71,,310,50,,,17,34.9,1,,1,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-19,4.7,602,,0,0,0,,84,68,,40,,,,14.1,,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-20,6.71,630,,0,0,0,,94,66,,260,,,,13,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-21,14.32,1455,1616,0,0,0,,98,74,,260,260,,,29.1,38,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-22,4.47,1017,,0,0,0,,94,71,,330,,,,8.9,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-23,9.4,805,805,0.13,0,0,,92,72,,270,260,,,15,21.9,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-24,6.93,553,552,0.03,0,0,,84,69,,40,40,,,17,21.9,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-25,5.14,1516,1527,0.03,0,0,,83,65,,320,330,,,17,21.9,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-26,10.51,1707,1545,0,0,0,,82,60,,320,300,,,23.9,31.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-27,6.04,1132,940,0,0,0,,82,61,,310,270,,,14.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-28,4.25,530,530,0.01,0,0,,75,66,,180,210,,,13,28,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-29,8.05,1616,1439,1.13,0,0,,83,69,,290,290,,,23,32,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-30,6.93,455,443,0,0,0,,86,63,,300,320,,,21,34.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-07-31,7.83,1329,1328,0.11,0,0,,84,63,,250,250,,,17,21,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-01,7.61,1344,1613,0,0,0,,88,64,,310,340,,,19.9,30,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-02,6.49,1749,1738,0,0,0,,86,59,,270,280,,,16.1,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-03,5.82,1053,,0.25,0,0,,71,67,,140,,,,16.1,,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-04,5.82,1306,1102,0,0,0,,80,64,,30,40,,,14.1,21.9,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-05,4.7,1655,1616,0,0,0,,84,61,,30,40,,,15,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-06,3.58,1036,1141,0,0,0,,81,69,,190,210,,,10.1,16.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-07,2.46,1422,1337,0.3,0,0,,83,68,,360,10,,,13,15,1,,1,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-08,5.82,1407,1406,0,0,0,,80,66,,30,30,,,15,19.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-09,4.92,1641,1048,0.93,0,0,,72,63,,300,70,,,12.1,16.1,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-10,8.72,1331,1329,0.31,0,0,,80,57,,300,270,,,30,44.1,1,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-11,9.62,1343,1342,0,0,0,,75,54,,280,280,,,21,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-12,4.92,1346,1336,0,0,0,,81,54,,280,300,,,13,17.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-13,5.82,1831,1819,0.54,0,0,,84,60,,110,90,,,17.9,25.1,1,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-14,3.58,1353,1353,1.21,0,0,,76,63,,180,180,,,19.9,23,1,,1,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-15,7.83,2020,2019,0,0,0,,73,65,,10,10,,,21,25.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-16,6.49,1416,1344,0,0,0,,81,65,,360,330,,,15,19.9,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-17,4.25,734,,0,0,0,,83,60,,50,,,,11,,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-18,6.93,1757,1755,0,0,0,,83,61,,260,270,,,15,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-19,3.58,1543,1542,0,0,0,,83,62,,360,10,,,13,16.1,1,,,,,,1,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-20,5.37,1413,1412,0,0,0,,86,62,,220,220,,,12.1,14.1,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-21,5.82,1639,1638,1.22,0,0,,75,58,,310,320,,,21.9,29.1,,1,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-22,9.17,1351,1109,0.03,0,0,,71,55,,310,300,,,17.9,25.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-23,6.49,1548,1522,0,0,0,,78,53,,240,230,,,16.1,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-24,10.51,2259,1231,0.01,0,0,,80,60,,270,210,,,23,32,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-25,10.07,345,344,0.81,0,0,,80,65,,180,190,,,25.9,36,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-26,2.91,1810,1758,0,0,0,,76,62,,20,30,,,8.9,12.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-27,5.59,722,,0,0,0,,78,58,,30,,,,11,,,1,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-28,15.88,841,831,0,0,0,,70,52,,30,10,,,30,38,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-29,4.92,1414,1414,0,0,0,,74,49,,280,280,,,12.1,15,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-30,7.61,1329,1421,0,0,0,,79,54,,250,250,,,13,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-08-31,5.14,623,,0,0,0,,79,58,,90,,,,10.1,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-01,4.03,420,421,0.07,0,0,,82,65,,250,270,,,17,23,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-02,6.26,2333,1305,0,0,0,,86,67,,220,190,,,14.1,17.9,1,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-03,5.82,542,,0,0,0,,89,70,,300,,,,8.1,,1,,,,,,1,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-04,9.17,433,600,0.77,0,0,,82,67,,250,240,,,21.9,32,1,,1,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-05,6.49,1317,1316,0.38,0,0,,67,58,,350,350,,,14.1,17,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-06,9.4,1441,1427,0,0,0,,64,57,,40,40,,,17,23,1,,,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-07,9.84,412,411,0.11,0,0,,64,59,,100,110,,,23,28,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-08,6.49,1309,534,0,0,0,,70,60,,40,210,,,15,29.1,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-09,3.36,1152,1225,0,0,0,,75,58,,30,50,,,10.1,14.1,1,1,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-10,4.03,1344,1318,0,0,0,,73,54,,40,30,,,14.1,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-11,4.03,1544,1543,0.01,0,0,,72,50,,230,240,,,15,17,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-12,7.61,1620,1406,0,0,0,,78,57,,270,260,,,14.1,17.9,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-13,13.2,1337,1247,0,0,0,,83,62,,250,250,,,31.1,44.1,1,,,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-14,5.82,2352,2349,0.02,0,0,,71,52,,340,360,,,17,23.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-15,8.95,1503,1458,0.35,0,0,,59,44,,310,320,,,23.9,30,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-16,5.82,1516,,0.03,0,0,,60,45,,20,,,,10.1,,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-17,3.36,1725,,0,0,0,,62,44,,100,,,,10.1,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-18,3.8,1612,1612,0,0,0,,66,41,,110,120,,,15,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-19,7.38,1730,2313,0.08,0,0,,69,44,,180,210,,,17.9,25.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-20,6.04,205,46,0.22,0,0,,71,52,,210,220,,,15,23,1,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-21,6.49,1427,1427,0,0,0,,79,51,,200,210,,,19.9,25.1,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-22,4.92,1603,1508,0.02,0,0,,76,58,,270,260,,,14.1,19.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-23,6.93,1143,1142,0.05,0,0,,74,57,,120,110,,,17,21,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-24,4.92,7,30,0,0,0,,71,56,,270,280,,,15,19.9,,,,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-25,4.25,1634,1633,0,0,0,,79,56,,30,30,,,13,15,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-26,4.92,1340,1152,0,0,0,,81,60,,160,130,,,16.1,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-27,4.25,1221,1221,0,0,0,,75,62,,190,190,,,14.1,16.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-28,3.36,1632,1632,1.44,0,0,,70,61,,250,260,,,14.1,16.1,,1,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-29,6.04,1341,1338,0.2,0,0,,67,57,,280,260,,,17,21.9,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-09-30,8.05,1001,1000,0.01,0,0,,66,52,,230,230,,,21,28,,,,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-01,16.11,,,0.43,0,0,,54,43,,20,20,,,28,36,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-02,12.08,,,0.38,0,0,,54,44,,20,30,,,21,25.9,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-03,5.14,,,0.33,0,0,,61,51,,30,30,,,12.1,15,,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-04,5.82,,,0.02,0,0,,63,50,,340,340,,,14.1,17,,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-05,6.04,,,0,0,0,,63,42,,350,10,,,15,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-06,3.58,,,0,0,0,,65,37,,30,20,,,12.1,15,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-07,3.36,,,0,0,0,,72,41,,220,,,,6.9,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-08,4.92,,,0,0,0,,80,50,,220,210,,,10.1,14.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-09,4.92,,,0,0,0,,81,51,,260,260,,,8.9,13,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-10,3.36,,,0,0,0,,79,50,,20,20,,,8.9,10.1,,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-11,3.8,,,0,0,0,,76,50,,20,70,,,10.1,12.1,,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-12,6.49,,,0.56,0,0,,65,54,,120,130,,,17,23,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-13,8.05,,,0.01,0,0,,69,54,,140,130,,,15,19.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-14,11.41,,,0.4,0,0,,67,50,,250,250,,,19.9,25.9,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-15,17.9,,,0.2,0,0,,53,45,,260,250,,,31.1,44.1,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-16,13.42,,,0.16,0,0,,58,48,,260,280,,,30,38.9,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2011-10-17,13.2,,,0,0,0,,57,40,,260,270,,,33.1,45,,,,,,,,,,,,,,,,,
